,X,Y,Y_appr
656,758.972972972973,90.47277615886662,90.4788256022961
657,759.6756756756756,90.49155460685795,90.49682324920664
658,760.3783783783783,90.51030300430871,90.51478968545356
659,761.081081081081,90.52902142510062,90.53272504601645
660,761.7837837837837,90.54770994285924,90.5506294658748
661,762.4864864864865,90.56636863095514,90.56850308000827
662,763.1891891891892,90.58499756250465,90.58634602339632
663,763.8918918918919,90.60359681037099,90.60415843101856
664,764.5945945945946,90.62216644716521,90.62194043785453
665,765.2972972972973,90.64070654524707,90.63969217888379
666,766.0,90.65921717672613,90.65741378908592
667,766.7027027027027,90.67769841346255,90.67510540344048
668,767.4054054054054,90.69615032706812,90.69276715692703
669,768.1081081081081,90.71457298890728,90.7103991845251
670,768.8108108108108,90.73296647009786,90.72800162121428
671,769.5135135135135,90.75133084151234,90.74557460197411
672,770.2162162162163,90.76966617377845,90.76311826178417
673,770.918918918919,90.7879725372804,90.78063273562398
674,771.6216216216217,90.80625000215957,90.79811815847313
675,772.3243243243244,90.82449863831566,90.81557466531117
676,773.0270270270271,90.84271851540738,90.83300239111767
677,773.7297297297298,90.8609097028537,90.85040147087219
678,774.4324324324325,90.87907226983445,90.86777203955427
679,775.1351351351352,90.8972062852914,90.88511423214348
680,775.8378378378379,90.91531181792921,90.90242818361938
681,776.5405405405406,90.9333889362163,90.91971402896155
682,777.2432432432433,90.95143770838567,90.9369719031495
683,777.945945945946,90.96945820243599,90.95420194116284
684,778.6486486486488,90.98745048613237,90.97140427798107
685,779.3513513513514,91.00541462700738,90.98857904858383
686,780.0540540540541,91.02335069236179,91.00572638795063
687,780.7567567567568,91.04125874926564,91.02284643106105
688,781.4594594594595,91.05913886455903,91.03993931289457
689,782.1621621621622,91.07699110485304,91.05700516843086
690,782.8648648648649,91.09481553653063,91.07404413264942
691,783.5675675675676,91.11261222574753,91.09105634052983
692,784.2702702702703,91.13038123843312,91.10804192705166
693,784.972972972973,91.1481226402913,91.12500102719446
694,785.6756756756756,91.1658364968014,91.14193377593776
695,786.3783783783783,91.18352287321898,91.15884030826115
696,787.081081081081,91.20118183457689,91.17572075914416
697,787.7837837837837,91.21881344568584,91.19257526356637
698,788.4864864864865,91.23641777113559,91.20940395650734
699,789.1891891891892,91.25399487529555,91.22620697294664
700,789.8918918918919,91.27154482231582,91.24298444786385
701,790.5945945945946,91.28906767612801,91.25973651623846
702,791.2972972972973,91.30656350044606,91.27646331305007
703,792.0,91.324032358767,91.29316497327824
704,792.7027027027027,91.34147431437206,91.30984163190251
705,793.4054054054054,91.35888943032732,91.32649342390246
706,794.1081081081081,91.37627776948456,91.34312048425767
707,794.8108108108108,91.39363939448222,91.35972294794766
708,795.5135135135135,91.41097436774606,91.37630094995197
709,796.2162162162163,91.42828275149022,91.39285462525024
710,796.918918918919,91.44556460771786,91.40938410882194
711,797.6216216216217,91.4628199982221,91.42588953564666
712,798.3243243243244,91.48004898458683,91.44237104070402
713,799.0270270270271,91.49725162818746,91.45882875897348
714,799.7297297297298,91.5144279901919,91.4752628254347
715,800.4324324324325,91.53157813156122,91.49167337506717
716,801.1351351351352,91.54870211305054,91.50806054285047
717,801.8378378378379,91.56579999520986,91.52442446376412
718,802.5405405405406,91.58287183838482,91.54076527278775
719,803.2432432432433,91.5999177027176,91.5570831049009
720,803.945945945946,91.61693764814758,91.57337809508309
721,804.6486486486488,91.6339317344123,91.5896503783139
722,805.3513513513514,91.65090002104817,91.60590008957291
723,806.0540540540541,91.6678425673912,91.62212736383964
724,806.7567567567568,91.68475943257806,91.6383323360937
725,807.4594594594595,91.70165067554652,91.65451514131462
726,808.1621621621622,91.71851635503648,91.67067591448193
727,808.8648648648649,91.73535652959076,91.68681479057523
728,809.5675675675676,91.75217125755567,91.70293190457409
729,810.2702702702703,91.76896059708207,91.71902739145804
730,810.972972972973,91.78572460612592,91.73510138620665
731,811.6756756756757,91.80246334244917,91.7511540237995
732,812.3783783783784,91.81917686362053,91.76718543921604
733,813.0810810810812,91.83586522701624,91.78319576743598
734,813.7837837837839,91.85252848982073,91.79918514343882
735,814.4864864864866,91.86916670902754,91.81515370220413
736,815.1891891891892,91.88577994144005,91.83110157871141
737,815.8918918918919,91.9023682436721,91.84702890794028
738,816.5945945945946,91.91893167214887,91.86293582487028
739,817.2972972972973,91.93547028310775,91.87882246448098
740,818.0,91.95198413259872,91.89468896175194
741,818.7027027027027,91.96847327648554,91.91053545166272
742,819.4054054054054,91.98493777044615,91.92636206919283
